name,label
couple.0045.0070M.0065F.npy,0
couple.0163.0231M.0211F.npy,0
couple.0244.0357M.0324F.npy,0
couple.0190.0271M.0250F.npy,0
couple.0315.0500M.0445F.npy,0
couple.0967.1311M.1099F.npy,0
couple.0897.1234M.1031F.npy,0
couple.0040.0061M.0060F.npy,0
couple.0016.0031M.0029F.npy,0
couple.0156.0221M.0200F.npy,0
couple.0074.0107M.0097F.npy,0
couple.0479.0772M.0636F.npy,0
couple.0811.1144M.0950F.npy,0
couple.0810.1141M.0948F.npy,0
couple.0224.0321M.0294F.npy,0
couple.0919.1260M.1054F.npy,0
couple.0757.1064M.0881F.npy,0
couple.0262.0390M.0354F.npy,0
couple.0944.1288M.1077F.npy,0
couple.0747.1051M.0873F.npy,0
couple.0360.0617M.0518F.npy,0
couple.0859.1193M.0990F.npy,0
couple.0831.1165M.0970F.npy,0
couple.0108.0152M.0141F.npy,0
couple.0307.0482M.0437F.npy,0
couple.0356.0607M.0513F.npy,0
couple.0227.0327M.0302F.npy,0
couple.0318.0508M.0451F.npy,0
couple.0011.0022M.0022F.npy,0
couple.0226.0325M.0300F.npy,0
couple.0513.0805M.0660F.npy,0
couple.0324.0519M.0460F.npy,0
couple.0739.1044M.0865F.npy,0
couple.0107.0151M.0139F.npy,0
couple.0163.0232M.0211F.npy,0
couple.0403.0681M.0568F.npy,0
couple.0020.0038M.0036F.npy,0
couple.0047.0073M.0068F.npy,0
couple.0238.0345M.0315F.npy,0
couple.0511.0803M.0659F.npy,0
couple.0235.0339M.0309F.npy,0
couple.0243.0355M.0323F.npy,0
couple.0334.0545M.0474F.npy,0
couple.0949.1293M.1082F.npy,0
couple.0710.1011M.0835F.npy,0
couple.0022.0041M.0041F.npy,0
couple.0261.0389M.0352F.npy,0
couple.0964.1308M.1096F.npy,0
couple.0350.0588M.0502F.npy,0
couple.0453.0747M.0615F.npy,0
couple.0288.0441M.0402F.npy,0
couple.0190.0271M.0251F.npy,0
couple.0504.0796M.0653F.npy,0
couple.0804.1131M.0941F.npy,0
couple.0536.0826M.0680F.npy,0
couple.0066.0093M.0087F.npy,0
couple.0418.0710M.0590F.npy,0
couple.0433.0725M.0601F.npy,0
couple.0171.0247M.0227F.npy,0
couple.0319.0509M.0452F.npy,0
couple.0129.0183M.0166F.npy,0
couple.0163.0231M.0212F.npy,0
couple.0074.0106M.0097F.npy,0
couple.0764.1071M.0887F.npy,0
couple.0307.0481M.0438F.npy,0
couple.0038.0057M.0058F.npy,0
couple.0118.0167M.0154F.npy,0
couple.0250.0369M.0335F.npy,0
couple.0277.0419M.0381F.npy,0
couple.0644.0934M.0770F.npy,0
couple.0418.0710M.0589F.npy,0
couple.0323.0518M.0457F.npy,0
couple.0302.0472M.0426F.npy,0
couple.0177.0254M.0232F.npy,0
couple.0230.0332M.0306F.npy,0
couple.0735.1040M.0860F.npy,0
couple.0306.0480M.0435F.npy,0
couple.0347.0580M.0497F.npy,0
couple.0299.0466M.0421F.npy,0
couple.0909.1246M.1044F.npy,0
couple.0798.1123M.0934F.npy,0
couple.0258.0384M.0347F.npy,0
couple.0303.0473M.0428F.npy,0
couple.0436.0728M.0603F.npy,0
couple.0839.1173M.0977F.npy,0
couple.0018.0034M.0032F.npy,0
couple.0405.0685M.0570F.npy,0
couple.0668.0967M.0797F.npy,0
couple.0637.0925M.0761F.npy,0
couple.0221.0316M.0287F.npy,0
couple.0402.0680M.0567F.npy,0
couple.0907.1244M.1041F.npy,0
couple.0732.1036M.0857F.npy,0
couple.0354.0604M.0510F.npy,0
couple.0130.0184M.0167F.npy,0
couple.0778.1096M.0909F.npy,0
couple.0317.0506M.0448F.npy,0
couple.0132.0186M.0169F.npy,0
couple.0257.0381M.0345F.npy,0
couple.0861.1196M.0993F.npy,0
couple.0348.0582M.0498F.npy,0
couple.0691.0990M.0815F.npy,0
couple.0938.1281M.1069F.npy,0
couple.0223.0318M.0291F.npy,0
couple.0787.1107M.0920F.npy,0
couple.0667.0965M.0796F.npy,0
couple.0935.1277M.1067F.npy,0
couple.0205.0290M.0267F.npy,0
couple.0222.0317M.0289F.npy,0
couple.0210.0297M.0271F.npy,0
couple.0335.0548M.0477F.npy,0
couple.0781.1100M.0911F.npy,0
couple.0305.0477M.0433F.npy,0
couple.0002.0003M.0004F.npy,0
couple.0756.1063M.0880F.npy,0
couple.0215.0304M.0276F.npy,0
couple.0115.0164M.0151F.npy,0
couple.0515.0806M.0662F.npy,0
couple.0435.0727M.0602F.npy,0
couple.0053.0079M.0075F.npy,0
couple.0209.0295M.0269F.npy,0
couple.0941.1285M.1073F.npy,0
couple.0170.0245M.0225F.npy,0
couple.0295.0456M.0413F.npy,0
couple.0569.0858M.0703F.npy,0
couple.0235.0339M.0310F.npy,0
couple.0790.1111M.0923F.npy,0
couple.0560.0850M.0696F.npy,0
couple.0999.1345M.1126F.npy,0
couple.0247.0362M.0330F.npy,0
couple.0285.0435M.0396F.npy,0
couple.0240.0348M.0319F.npy,0
couple.0776.1090M.0904F.npy,0
couple.0436.0729M.0603F.npy,0
couple.0754.1061M.0878F.npy,0
couple.0217.0308M.0281F.npy,0
couple.0092.0130M.0117F.npy,0
couple.0342.0565M.0489F.npy,0
couple.0298.0464M.0419F.npy,0
couple.0466.0760M.0624F.npy,0
couple.0663.0956M.0789F.npy,0
couple.0001.0001M.0002F.npy,0
couple.0821.1155M.0961F.npy,0
couple.0203.0287M.0265F.npy,0
couple.0508.0800M.0657F.npy,0
couple.0135.0189M.0173F.npy,0
couple.0240.0349M.0319F.npy,0
couple.0403.0681M.0569F.npy,0
couple.0159.0226M.0205F.npy,0
couple.0034.0052M.0053F.npy,0
couple.0278.0421M.0383F.npy,0
couple.0524.0814M.0670F.npy,0
couple.0882.1220M.1016F.npy,0
couple.0316.0503M.0447F.npy,0
couple.0349.0585M.0499F.npy,0
couple.0367.0633M.0526F.npy,0
couple.0232.0334M.0308F.npy,0
couple.0462.0756M.0620F.npy,0
couple.0618.0904M.0747F.npy,0
couple.0094.0132M.0119F.npy,0
couple.0715.1016M.0840F.npy,0
couple.0690.0989M.0814F.npy,0
couple.0237.0343M.0313F.npy,0
couple.0889.1226M.1023F.npy,0
couple.0007.0014M.0015F.npy,0
couple.0906.1243M.1040F.npy,0
couple.0044.0069M.0063F.npy,0
couple.0988.1334M.1115F.npy,0
couple.0317.0505M.0448F.npy,0
couple.0799.1125M.0937F.npy,0
couple.0348.0584M.0498F.npy,0
couple.0289.0442M.0403F.npy,0
couple.0243.0354M.0322F.npy,0
couple.0275.0415M.0378F.npy,0
couple.0268.0400M.0363F.npy,0
couple.0271.0407M.0369F.npy,0
couple.0872.1209M.1006F.npy,0
couple.0408.0692M.0575F.npy,0
couple.0474.0767M.0631F.npy,0
couple.0298.0464M.0418F.npy,0
